CustomerID,Age,Gender,Item Purchased,Category,PurchaseAmount,Location,Size,Color,Season,Review Rating,Subscription,Shipping,Discount,Promo,Previous Purchases,Payment Method,Frequency of Purchase
CUST0782,58,Male,T-Shirt,Clothing,173.53,Phoenix,L,Yellow,Winter,3.9,No,Next Day,None,Yes,22,Debit Card,Monthly
CUST0783,26,Female,Blazer,Outerwear,102.82,San Diego,M,Pink,Winter,4.4,No,Free Shipping,20%,Yes,18,Debit Card,Weekly
CUST0784,48,Female,Raincoat,Outerwear,180.29,Seattle,L,Brown,Fall,2.1,No,Next Day,None,Yes,8,Debit Card,Quarterly
CUST0785,53,Male,Hoodie,Clothing,63.45,Philadelphia,L,Black,Winter,5.0,No,Standard,None,No,11,Bank Transfer,Monthly
CUST0786,52,Female,Skirt,Clothing,160.45,Philadelphia,L,Blue,Spring,3.3,No,Standard,10%,Yes,29,Cash,Bi-Weekly
CUST0787,53,Female,Sandals,Footwear,70.83,Los Angeles,S,Yellow,Fall,4.3,Yes,Free Shipping,10%,No,12,PayPal,Rarely
CUST0788,69,Male,Heels,Footwear,206.88,Houston,S,Brown,Fall,3.0,Yes,Free Shipping,None,No,3,Cash,Rarely
CUST0789,39,Female,Flats,Footwear,73.54,Phoenix,XL,White,Winter,5.0,No,Standard,None,No,14,Credit Card,Quarterly
CUST0790,46,Male,Jeans,Clothing,96.03,Boston,L,Yellow,Summer,4.7,No,Next Day,30%,No,15,Bank Transfer,Monthly
CUST0791,64,Male,Jeans,Clothing,111.06,Boston,S,Purple,Summer,4.3,No,Express,20%,No,19,Bank Transfer,Monthly
CUST0792,26,Female,Sandals,Footwear,53.35,Seattle,M,Grey,Spring,3.7,Yes,Free Shipping,None,No,15,PayPal,Quarterly
CUST0793,42,Male,Flats,Footwear,211.55,Philadelphia,S,Grey,Spring,4.4,No,Next Day,None,No,16,Debit Card,Bi-Weekly
CUST0794,56,Male,Hoodie,Clothing,149.52,San Diego,L,Brown,Winter,3.1,Yes,Express,None,Yes,11,Bank Transfer,Quarterly
CUST0795,66,Female,Dress,Clothing,38.59,Los Angeles,S,Brown,Summer,2.5,Yes,Express,None,Yes,5,Debit Card,Monthly
CUST0796,37,Female,Sweater,Clothing,62.86,Los Angeles,XL,Grey,Spring,4.1,Yes,Next Day,10%,Yes,23,Debit Card,Quarterly
CUST0797,68,Male,Sneakers,Footwear,178.59,Houston,XS,Purple,Winter,2.6,No,Standard,20%,Yes,4,Cash,Quarterly
CUST0798,39,Female,T-Shirt,Clothing,116.99,Houston,XL,Black,Spring,3.7,No,Standard,None,No,9,Bank Transfer,Quarterly
CUST0799,58,Female,Sweater,Clothing,138.36,New York,XL,Brown,Summer,3.2,No,Free Shipping,40%,No,16,Bank Transfer,Monthly
CUST0800,65,Female,Skirt,Clothing,126.87,Houston,XL,Purple,Summer,3.1,No,Next Day,10%,Yes,28,PayPal,Quarterly
CUST0801,26,Female,Skirt,Clothing,163.6,Phoenix,M,Black,Spring,3.8,Yes,Express,None,Yes,8,Bank Transfer,Weekly
CUST0802,49,Female,Skirt,Clothing,171.55,San Diego,S,Blue,Winter,4.6,Yes,Free Shipping,10%,No,14,Debit Card,Monthly
CUST0803,39,Male,Sweater,Clothing,112.37,Houston,S,White,Winter,4.0,Yes,Next Day,None,No,7,Debit Card,Monthly
CUST0804,62,Male,Dress,Clothing,37.03,Phoenix,M,Green,Spring,4.3,No,Next Day,40%,No,18,Bank Transfer,Quarterly
CUST0805,18,Female,Hoodie,Clothing,158.98,San Diego,S,White,Summer,3.3,No,Free Shipping,10%,No,19,Bank Transfer,Weekly
CUST0806,28,Male,Sweater,Clothing,133.4,Chicago,XXL,White,Winter,3.5,Yes,Standard,20%,No,3,Credit Card,Bi-Weekly
CUST0807,31,Female,Hoodie,Clothing,78.98,San Diego,L,White,Summer,3.9,No,Free Shipping,None,No,16,Cash,Weekly
CUST0808,69,Female,Dress,Clothing,116.03,Chicago,L,Blue,Fall,3.3,No,Standard,20%,Yes,23,Bank Transfer,Bi-Weekly
CUST0809,41,Female,Boots,Footwear,133.31,Chicago,XS,Blue,Winter,3.8,No,Express,20%,No,17,Cash,Monthly
CUST0810,70,Male,Hoodie,Clothing,44.58,Dallas,XS,White,Fall,2.4,Yes,Express,None,Yes,22,Cash,Bi-Weekly
CUST0811,47,Female,Watch,Accessories,16.46,Chicago,S,Black,Summer,1.9,Yes,Next Day,30%,No,17,PayPal,Monthly
CUST0812,38,Female,Raincoat,Outerwear,99.53,Houston,XL,Purple,Spring,3.4,No,Free Shipping,40%,No,9,Debit Card,Quarterly
CUST0813,32,Male,Dress,Clothing,179.95,Houston,L,Brown,Fall,4.2,No,Standard,None,No,24,Debit Card,Quarterly
CUST0814,22,Female,Dress,Clothing,163.53,Boston,S,Yellow,Fall,3.3,No,Express,None,No,10,PayPal,Bi-Weekly
CUST0815,63,Male,Raincoat,Outerwear,234.16,Seattle,XL,Purple,Summer,5.0,No,Next Day,None,Yes,5,Credit Card,Bi-Weekly
CUST0816,44,Female,Belt,Accessories,138.14,Seattle,XS,Pink,Winter,2.8,No,Free Shipping,20%,Yes,3,PayPal,Monthly
CUST0817,36,Male,Jeans,Clothing,55.58,Chicago,XXL,Blue,Summer,3.0,Yes,Next Day,None,No,22,Credit Card,Bi-Weekly
CUST0818,69,Male,Watch,Accessories,150.03,San Diego,S,Pink,Fall,3.9,No,Standard,10%,No,9,Debit Card,Quarterly
CUST0819,23,Male,T-Shirt,Clothing,22.48,Philadelphia,XXL,Red,Winter,5.0,No,Free Shipping,30%,Yes,21,Bank Transfer,Quarterly
CUST0820,61,Male,T-Shirt,Clothing,81.83,Dallas,XS,White,Spring,3.4,Yes,Standard,30%,Yes,14,Debit Card,Monthly
CUST0821,51,Female,Loafers,Footwear,55.01,Philadelphia,XL,White,Summer,3.2,Yes,Standard,None,Yes,28,Credit Card,Bi-Weekly
CUST0822,19,Female,Blazer,Outerwear,160.93,Houston,S,Red,Fall,3.1,Yes,Express,None,Yes,14,PayPal,Monthly
CUST0823,62,Male,T-Shirt,Clothing,90.4,San Diego,XS,Pink,Spring,5.0,No,Express,None,No,18,PayPal,Rarely
CUST0824,68,Male,Loafers,Footwear,218.68,Houston,XXL,Pink,Spring,3.7,No,Free Shipping,None,No,15,PayPal,Weekly
CUST0825,33,Male,Windbreaker,Outerwear,102.37,Dallas,L,Brown,Winter,3.8,No,Standard,None,No,24,Cash,Monthly
CUST0826,60,Female,Loafers,Footwear,153.7,New York,L,Purple,Summer,3.5,No,Express,30%,No,8,Debit Card,Monthly
CUST0827,38,Female,Heels,Footwear,82.36,Boston,XXL,Pink,Winter,2.9,Yes,Next Day,None,No,22,Credit Card,Monthly
CUST0828,48,Male,Skirt,Clothing,149.97,Houston,M,White,Fall,4.9,No,Free Shipping,None,No,15,Debit Card,Monthly
CUST0829,61,Male,Flats,Footwear,175.93,New York,XL,Blue,Winter,4.1,No,Express,30%,No,30,Cash,Quarterly
CUST0830,48,Male,Windbreaker,Outerwear,294.24,Seattle,XXL,Blue,Fall,2.3,No,Standard,10%,No,28,PayPal,Weekly
CUST0831,26,Female,Flats,Footwear,147.41,Dallas,XS,Yellow,Fall,3.5,No,Free Shipping,20%,Yes,4,Debit Card,Bi-Weekly
CUST0832,18,Female,Skirt,Clothing,178.08,Philadelphia,M,Grey,Spring,3.4,Yes,Next Day,None,Yes,4,Cash,Weekly
CUST0833,40,Male,Hoodie,Clothing,59.8,Chicago,XS,White,Summer,5.0,No,Express,20%,Yes,7,Debit Card,Quarterly
CUST0834,40,Male,Coat,Outerwear,148.47,New York,XS,Pink,Spring,3.2,No,Free Shipping,None,No,26,PayPal,Monthly
CUST0835,20,Female,Flats,Footwear,196.74,Philadelphia,M,Green,Spring,3.6,Yes,Express,30%,No,26,Credit Card,Rarely
CUST0836,47,Male,Blazer,Outerwear,56.22,Seattle,XL,Blue,Winter,2.9,Yes,Next Day,None,Yes,26,Cash,Rarely
CUST0837,54,Female,Flats,Footwear,198.09,San Diego,M,Pink,Fall,5.0,No,Free Shipping,20%,Yes,15,Debit Card,Bi-Weekly
CUST0838,57,Female,Raincoat,Outerwear,99.93,Houston,S,White,Fall,4.0,No,Free Shipping,10%,Yes,6,Bank Transfer,Quarterly
CUST0839,58,Male,Hoodie,Clothing,41.09,Houston,S,Grey,Summer,3.0,No,Express,None,No,3,Cash,Quarterly
CUST0840,25,Male,Hoodie,Clothing,67.57,Boston,M,Grey,Spring,4.3,No,Standard,20%,Yes,7,PayPal,Rarely
CUST0841,48,Male,Sandals,Footwear,161.63,Philadelphia,M,Black,Summer,3.1,No,Next Day,20%,Yes,16,Debit Card,Monthly
CUST0842,48,Male,Jeans,Clothing,84.56,Boston,L,Yellow,Winter,4.1,No,Next Day,10%,Yes,25,Cash,Bi-Weekly
CUST0843,54,Male,Skirt,Clothing,49.64,Dallas,L,Pink,Fall,3.7,No,Free Shipping,20%,No,26,Debit Card,Monthly
CUST0844,20,Male,Watch,Accessories,150.88,New York,XXL,Black,Spring,4.1,Yes,Next Day,30%,Yes,5,Debit Card,Monthly
CUST0845,66,Female,Jacket,Clothing,139.09,Los Angeles,S,Black,Summer,2.6,No,Free Shipping,20%,Yes,11,Bank Transfer,Weekly
CUST0846,36,Male,Backpack,Accessories,39.62,Philadelphia,L,Pink,Fall,3.7,No,Free Shipping,None,No,30,Credit Card,Rarely
CUST0847,23,Male,T-Shirt,Clothing,154.33,Seattle,XS,Red,Summer,2.8,Yes,Next Day,None,No,29,Credit Card,Monthly
CUST0848,26,Male,Shorts,Clothing,115.13,Phoenix,M,Green,Summer,4.1,Yes,Free Shipping,10%,No,11,Credit Card,Monthly
CUST0849,54,Female,Loafers,Footwear,70.67,New York,XS,Black,Summer,3.9,No,Free Shipping,30%,No,17,Bank Transfer,Weekly
CUST0850,51,Male,Sweater,Clothing,91.03,Dallas,M,Pink,Spring,3.8,No,Free Shipping,30%,Yes,29,Credit Card,Monthly
CUST0851,37,Female,Windbreaker,Outerwear,126.79,Seattle,L,Purple,Fall,3.7,Yes,Free Shipping,None,No,24,PayPal,Weekly
CUST0852,58,Male,Sweater,Clothing,106.45,Houston,XL,Black,Fall,3.7,No,Standard,20%,No,9,Cash,Bi-Weekly
CUST0853,48,Female,Hoodie,Clothing,84.44,Houston,XL,Purple,Spring,3.0,No,Standard,None,No,12,Debit Card,Monthly
CUST0854,50,Female,Blazer,Outerwear,117.68,New York,XS,Red,Winter,2.5,No,Free Shipping,10%,No,20,Credit Card,Monthly
CUST0855,19,Female,Boots,Footwear,193.14,Chicago,L,Pink,Spring,4.9,No,Next Day,20%,No,27,Debit Card,Quarterly
CUST0856,57,Male,Skirt,Clothing,154.13,New York,XS,Purple,Winter,3.3,Yes,Standard,None,No,14,Debit Card,Rarely
CUST0857,41,Female,Heels,Footwear,97.73,New York,L,White,Spring,3.1,No,Free Shipping,None,No,25,Credit Card,Quarterly
CUST0858,32,Male,Sneakers,Footwear,194.27,Houston,XL,Brown,Spring,3.7,Yes,Express,None,Yes,20,PayPal,Bi-Weekly
CUST0859,32,Male,Jacket,Clothing,140.7,Chicago,L,Blue,Summer,3.5,Yes,Standard,30%,No,23,PayPal,Weekly
CUST0860,56,Male,Shorts,Clothing,138.38,Houston,XXL,Red,Fall,2.5,No,Standard,40%,Yes,17,Credit Card,Quarterly
CUST0861,35,Female,Belt,Accessories,33.96,Dallas,XS,White,Fall,4.3,Yes,Free Shipping,10%,No,15,PayPal,Weekly
CUST0862,49,Female,Scarf,Accessories,44.94,Chicago,XXL,Grey,Fall,2.9,Yes,Express,None,No,24,Credit Card,Bi-Weekly
CUST0863,56,Female,Shorts,Clothing,31.42,Los Angeles,S,Pink,Winter,3.7,No,Standard,None,No,3,Credit Card,Monthly
CUST0864,18,Female,Sneakers,Footwear,187.15,Dallas,M,Grey,Summer,5.0,Yes,Free Shipping,10%,No,7,Debit Card,Quarterly
CUST0865,62,Male,Skirt,Clothing,172.18,New York,S,Green,Spring,3.5,Yes,Next Day,10%,No,28,Debit Card,Quarterly
CUST0866,55,Male,Backpack,Accessories,115.89,Chicago,M,Black,Spring,4.9,Yes,Standard,40%,No,16,Debit Card,Bi-Weekly
CUST0867,20,Female,T-Shirt,Clothing,78.29,Seattle,XXL,Purple,Winter,4.3,No,Free Shipping,None,No,20,Bank Transfer,Monthly
CUST0868,37,Male,Backpack,Accessories,21.52,Chicago,L,Pink,Fall,3.2,No,Standard,None,No,28,Debit Card,Monthly
CUST0869,30,Female,Jeans,Clothing,115.11,Houston,M,Black,Winter,3.7,No,Next Day,None,Yes,1,Credit Card,Weekly
CUST0870,54,Female,Loafers,Footwear,65.4,Chicago,L,Purple,Winter,3.7,No,Free Shipping,None,No,25,PayPal,Bi-Weekly
CUST0871,56,Female,Jeans,Clothing,85.18,Houston,XL,White,Winter,4.2,No,Next Day,30%,No,18,Cash,Monthly
CUST0872,69,Male,Dress,Clothing,26.13,Philadelphia,S,Pink,Winter,4.0,No,Standard,10%,No,20,Cash,Quarterly
CUST0873,18,Female,Sneakers,Footwear,184.89,Chicago,XS,Blue,Spring,5.0,No,Free Shipping,None,Yes,21,Bank Transfer,Quarterly
CUST0874,65,Male,Raincoat,Outerwear,296.7,Phoenix,L,Green,Summer,3.9,No,Free Shipping,None,No,9,Cash,Quarterly
CUST0875,41,Female,Sunglasses,Accessories,141.17,Seattle,XL,Black,Spring,2.6,No,Free Shipping,None,No,11,Cash,Quarterly
CUST0876,43,Male,Jeans,Clothing,83.21,Dallas,XXL,Grey,Spring,5.0,No,Free Shipping,10%,Yes,16,Cash,Quarterly
CUST0877,56,Female,Blazer,Outerwear,98.48,Dallas,XS,Green,Fall,3.4,No,Next Day,None,No,1,PayPal,Monthly
CUST0878,30,Male,Sunglasses,Accessories,33.94,San Diego,XXL,Pink,Summer,3.3,Yes,Express,20%,No,7,Debit Card,Rarely
CUST0879,24,Male,Sandals,Footwear,152.3,Dallas,S,Black,Summer,3.4,No,Standard,40%,Yes,7,Cash,Weekly
CUST0880,25,Male,Coat,Outerwear,141.25,Boston,L,White,Spring,4.3,No,Express,None,No,14,Credit Card,Rarely
CUST0881,49,Male,Skirt,Clothing,113.54,San Diego,XL,White,Spring,3.8,No,Next Day,10%,No,23,Debit Card,Monthly
CUST0882,18,Male,Scarf,Accessories,76.87,Los Angeles,XS,Red,Summer,3.9,No,Next Day,None,Yes,16,PayPal,Quarterly
CUST0883,21,Male,Windbreaker,Outerwear,190.09,Chicago,XS,Pink,Spring,5.0,Yes,Next Day,10%,No,14,PayPal,Quarterly
CUST0884,60,Female,Hoodie,Clothing,104.28,Boston,M,Blue,Fall,3.1,No,Express,None,Yes,28,Cash,Quarterly
CUST0885,65,Female,Sunglasses,Accessories,147.67,Phoenix,XS,Red,Summer,4.1,Yes,Express,10%,Yes,22,Debit Card,Quarterly
CUST0886,44,Female,Loafers,Footwear,177.76,Boston,XL,Purple,Summer,4.1,No,Next Day,None,Yes,25,Bank Transfer,Quarterly
CUST0887,57,Male,T-Shirt,Clothing,63.59,Chicago,XL,White,Fall,5.0,No,Standard,None,No,17,Debit Card,Weekly
CUST0888,40,Male,Dress,Clothing,51.39,Dallas,L,Grey,Spring,4.1,No,Standard,None,Yes,20,Credit Card,Monthly
CUST0889,19,Female,Jacket,Clothing,24.53,San Diego,L,Grey,Summer,4.5,No,Next Day,40%,No,27,Credit Card,Quarterly
CUST0890,28,Male,Coat,Outerwear,259.43,Philadelphia,XXL,Grey,Winter,4.3,Yes,Express,None,No,1,Cash,Weekly
CUST0891,43,Male,Shorts,Clothing,37.04,New York,XXL,Purple,Summer,4.9,No,Standard,10%,Yes,12,PayPal,Rarely
CUST0892,57,Male,Raincoat,Outerwear,194.23,Phoenix,XL,Yellow,Fall,3.9,No,Express,10%,No,30,PayPal,Bi-Weekly
CUST0893,18,Female,Windbreaker,Outerwear,185.97,Chicago,XXL,Pink,Summer,3.9,Yes,Next Day,None,No,11,PayPal,Weekly
CUST0894,53,Male,Boots,Footwear,216.9,Boston,XL,Grey,Summer,4.6,No,Express,20%,No,24,PayPal,Monthly
CUST0895,55,Female,Dress,Clothing,172.37,Chicago,M,Black,Summer,4.1,No,Free Shipping,40%,No,8,Credit Card,Rarely
CUST0896,68,Male,Skirt,Clothing,173.25,San Diego,L,Red,Winter,4.8,No,Next Day,None,No,2,Debit Card,Monthly
CUST0897,67,Female,Flats,Footwear,48.75,Phoenix,S,Green,Summer,4.5,No,Express,None,Yes,20,PayPal,Monthly
CUST0898,28,Female,T-Shirt,Clothing,163.99,Phoenix,S,White,Spring,2.7,Yes,Express,None,No,25,Cash,Quarterly
CUST0899,18,Female,Jeans,Clothing,37.77,Philadelphia,XS,White,Spring,3.1,Yes,Next Day,20%,No,6,PayPal,Quarterly
CUST0900,50,Male,Sweater,Clothing,73.47,Chicago,L,Green,Fall,4.5,No,Next Day,20%,No,17,Credit Card,Bi-Weekly
CUST0901,55,Male,Dress,Clothing,56.76,Boston,L,White,Summer,3.2,Yes,Standard,10%,Yes,9,Credit Card,Quarterly
CUST0902,66,Female,Watch,Accessories,85.68,San Diego,XXL,Grey,Spring,4.0,Yes,Express,None,No,6,Debit Card,Monthly
CUST0903,20,Female,Shorts,Clothing,56.99,Philadelphia,XL,Red,Spring,4.7,Yes,Express,None,No,15,Credit Card,Monthly
CUST0904,43,Male,Boots,Footwear,129.98,Dallas,L,Green,Summer,2.6,No,Standard,None,Yes,0,PayPal,Rarely
CUST0905,58,Male,Heels,Footwear,202.63,New York,XL,Red,Summer,3.4,No,Standard,None,Yes,21,Debit Card,Rarely
CUST0906,46,Male,Loafers,Footwear,176.1,New York,XL,Brown,Summer,3.2,No,Free Shipping,None,No,7,Debit Card,Rarely
CUST0907,27,Male,Coat,Outerwear,81.94,Seattle,XXL,White,Spring,2.3,No,Free Shipping,None,No,14,Cash,Weekly
CUST0908,58,Female,Flats,Footwear,77.47,Houston,XL,Yellow,Spring,4.2,No,Next Day,10%,No,18,Bank Transfer,Monthly
CUST0909,24,Female,Raincoat,Outerwear,73.77,Dallas,XXL,Black,Fall,3.2,No,Free Shipping,40%,No,28,Credit Card,Bi-Weekly
CUST0910,49,Male,Skirt,Clothing,115.33,Philadelphia,XXL,Red,Fall,4.1,Yes,Standard,40%,No,29,Debit Card,Monthly
CUST0911,29,Male,Sunglasses,Accessories,20.71,Philadelphia,XXL,Purple,Summer,4.8,No,Free Shipping,20%,Yes,7,Credit Card,Quarterly
CUST0912,19,Male,Boots,Footwear,169.8,Philadelphia,L,Pink,Winter,2.6,No,Express,20%,Yes,19,PayPal,Rarely
CUST0913,70,Female,Sweater,Clothing,95.17,Los Angeles,M,Blue,Winter,4.2,No,Next Day,None,Yes,16,PayPal,Monthly
CUST0914,37,Female,Blazer,Outerwear,289.67,Phoenix,XL,Purple,Winter,3.6,No,Free Shipping,None,Yes,3,Bank Transfer,Monthly
CUST0915,27,Male,Shorts,Clothing,165.12,Chicago,S,Green,Spring,3.4,No,Next Day,None,Yes,29,Credit Card,Monthly
CUST0916,56,Female,Shorts,Clothing,146.92,Seattle,XL,Pink,Fall,3.9,No,Free Shipping,10%,No,30,PayPal,Quarterly
CUST0917,67,Male,T-Shirt,Clothing,165.35,San Diego,L,White,Fall,4.0,No,Express,None,No,1,PayPal,Monthly
CUST0918,25,Female,Sneakers,Footwear,63.24,New York,XS,Brown,Spring,2.7,No,Free Shipping,None,No,23,Bank Transfer,Monthly
CUST0919,48,Female,T-Shirt,Clothing,30.23,San Diego,S,Purple,Spring,4.0,No,Express,10%,No,15,Cash,Quarterly
CUST0920,65,Female,Jacket,Clothing,106.57,New York,XS,Purple,Winter,5.0,Yes,Next Day,None,No,18,Credit Card,Weekly
CUST0921,34,Male,Hoodie,Clothing,122.02,Chicago,M,Purple,Spring,4.1,No,Free Shipping,40%,No,14,Cash,Bi-Weekly
CUST0922,66,Male,Raincoat,Outerwear,50.33,New York,XS,White,Spring,2.4,No,Standard,None,Yes,1,Bank Transfer,Bi-Weekly
CUST0923,54,Female,Sandals,Footwear,144.82,San Diego,S,Green,Winter,4.4,No,Standard,None,No,23,Cash,Monthly
CUST0924,54,Female,Skirt,Clothing,40.7,San Diego,XL,Black,Fall,2.8,Yes,Express,10%,No,3,Bank Transfer,Quarterly
CUST0925,53,Male,Jeans,Clothing,94.87,Houston,L,Black,Fall,4.8,No,Express,None,Yes,26,Bank Transfer,Quarterly
CUST0926,24,Female,Boots,Footwear,145.03,Chicago,L,Red,Fall,4.0,No,Free Shipping,None,No,0,Credit Card,Quarterly
CUST0927,32,Female,T-Shirt,Clothing,63.53,Houston,M,Grey,Summer,3.5,No,Free Shipping,30%,No,3,Debit Card,Quarterly
CUST0928,51,Female,Jeans,Clothing,119.37,Los Angeles,XS,Red,Spring,4.2,No,Next Day,10%,No,19,Cash,Bi-Weekly
CUST0929,33,Male,Flats,Footwear,76.6,Chicago,S,Grey,Fall,2.6,No,Standard,None,No,29,PayPal,Monthly
CUST0930,38,Male,Jeans,Clothing,121.33,Philadelphia,XL,Blue,Fall,3.6,No,Free Shipping,30%,No,0,Bank Transfer,Monthly
CUST0931,22,Male,Jacket,Clothing,73.29,Phoenix,XL,Green,Winter,2.3,No,Free Shipping,None,No,3,PayPal,Monthly
CUST0932,23,Female,Windbreaker,Outerwear,153.79,Phoenix,XS,Grey,Fall,4.8,No,Next Day,None,No,12,Bank Transfer,Rarely
CUST0933,28,Male,Jeans,Clothing,121.98,Philadelphia,XL,Pink,Spring,4.0,No,Free Shipping,None,No,1,Debit Card,Bi-Weekly
CUST0934,31,Female,Raincoat,Outerwear,291.83,Dallas,M,Brown,Fall,4.5,Yes,Free Shipping,10%,Yes,16,PayPal,Quarterly
CUST0935,49,Female,Windbreaker,Outerwear,276.72,Dallas,M,Grey,Spring,3.9,No,Next Day,10%,No,13,Debit Card,Monthly
CUST0936,65,Female,Flats,Footwear,137.16,New York,M,Blue,Summer,3.3,No,Next Day,20%,No,27,Credit Card,Monthly
CUST0937,69,Male,Raincoat,Outerwear,117.5,Dallas,XXL,Black,Winter,4.2,No,Next Day,10%,No,28,Debit Card,Monthly
CUST0938,59,Female,Scarf,Accessories,49.85,Philadelphia,XS,Green,Spring,3.6,Yes,Free Shipping,10%,Yes,8,Bank Transfer,Bi-Weekly
CUST0939,47,Female,Sweater,Clothing,135.51,Seattle,S,Purple,Summer,3.5,Yes,Next Day,40%,Yes,8,Bank Transfer,Bi-Weekly
CUST0940,57,Female,Hoodie,Clothing,83.14,San Diego,XL,Black,Winter,4.8,Yes,Free Shipping,30%,No,24,Debit Card,Bi-Weekly
CUST0941,63,Male,Dress,Clothing,127.02,Philadelphia,XL,Black,Spring,3.3,Yes,Standard,None,No,19,Credit Card,Weekly
CUST0942,52,Female,Jacket,Clothing,44.11,Phoenix,XL,Purple,Summer,5.0,No,Next Day,None,No,7,Credit Card,Rarely
CUST0943,44,Female,Flats,Footwear,74.59,Philadelphia,L,Brown,Spring,3.1,No,Standard,None,Yes,9,Debit Card,Bi-Weekly
CUST0944,59,Female,Belt,Accessories,21.63,Los Angeles,M,White,Fall,4.4,No,Free Shipping,10%,No,29,Debit Card,Monthly
CUST0945,34,Male,Skirt,Clothing,31.57,Seattle,XL,Brown,Spring,4.5,No,Next Day,None,No,25,Bank Transfer,Quarterly
CUST0946,27,Female,Scarf,Accessories,46.62,Chicago,S,Brown,Fall,4.5,No,Free Shipping,None,No,23,PayPal,Weekly
CUST0947,23,Female,Shorts,Clothing,98.07,San Diego,XXL,Red,Spring,3.5,Yes,Standard,None,Yes,13,Bank Transfer,Monthly
CUST0948,31,Female,Scarf,Accessories,111.77,Dallas,XS,Red,Fall,3.6,Yes,Standard,10%,No,1,PayPal,Monthly
CUST0949,51,Male,Coat,Outerwear,229.43,Philadelphia,M,White,Summer,2.9,Yes,Standard,10%,Yes,5,Debit Card,Bi-Weekly
CUST0950,38,Male,Heels,Footwear,107.07,Chicago,XXL,Blue,Summer,4.1,Yes,Express,40%,Yes,16,Bank Transfer,Monthly
CUST0951,18,Male,Skirt,Clothing,96.97,New York,XS,Green,Summer,3.3,No,Free Shipping,10%,No,24,PayPal,Monthly
CUST0952,67,Male,Loafers,Footwear,90.09,Phoenix,M,Red,Fall,5.0,No,Free Shipping,None,Yes,16,Debit Card,Bi-Weekly
CUST0953,63,Female,Sneakers,Footwear,193.09,Boston,L,Blue,Summer,4.1,No,Next Day,None,No,3,PayPal,Quarterly
CUST0954,27,Male,Coat,Outerwear,192.91,Houston,M,Grey,Spring,3.5,No,Free Shipping,30%,Yes,8,Credit Card,Quarterly
CUST0955,20,Male,Sneakers,Footwear,96.83,New York,S,Yellow,Spring,4.3,No,Standard,20%,Yes,10,Cash,Monthly
CUST0956,20,Male,Sunglasses,Accessories,111.45,Seattle,XS,Black,Spring,3.4,Yes,Next Day,10%,No,13,Cash,Monthly
CUST0957,33,Female,Sandals,Footwear,127.79,Los Angeles,XS,Purple,Fall,4.0,Yes,Free Shipping,20%,Yes,8,Credit Card,Monthly
CUST0958,55,Female,Heels,Footwear,104.38,Houston,S,Black,Winter,4.1,No,Next Day,None,No,17,Debit Card,Quarterly
CUST0959,42,Female,Sunglasses,Accessories,129.67,Seattle,L,Brown,Summer,5.0,No,Standard,30%,No,19,Cash,Monthly
CUST0960,32,Male,Flats,Footwear,196.11,Phoenix,XXL,Green,Summer,4.4,Yes,Next Day,None,No,21,Cash,Bi-Weekly
CUST0961,42,Female,T-Shirt,Clothing,150.8,Philadelphia,M,Green,Summer,2.3,Yes,Next Day,None,Yes,27,Cash,Weekly
CUST0962,58,Male,Scarf,Accessories,91.55,Dallas,M,Red,Summer,4.1,No,Standard,None,No,27,Debit Card,Weekly
CUST0963,55,Male,Scarf,Accessories,80.6,San Diego,XXL,Blue,Summer,4.2,No,Free Shipping,30%,Yes,1,Bank Transfer,Quarterly
CUST0964,49,Female,Sweater,Clothing,45.74,Seattle,L,Blue,Spring,3.0,No,Express,None,Yes,20,PayPal,Rarely
CUST0965,40,Female,Skirt,Clothing,163.96,Boston,XXL,Yellow,Summer,3.5,Yes,Standard,None,No,2,Debit Card,Quarterly
CUST0966,26,Male,Hoodie,Clothing,118.54,Houston,L,Purple,Winter,3.3,Yes,Express,30%,No,2,Credit Card,Bi-Weekly
CUST0967,49,Male,Shorts,Clothing,155.46,Seattle,XXL,Blue,Fall,3.4,No,Free Shipping,None,No,8,Debit Card,Quarterly
CUST0968,35,Male,Heels,Footwear,35.65,Los Angeles,S,White,Fall,3.7,Yes,Express,None,No,11,Credit Card,Monthly
CUST0969,65,Male,Dress,Clothing,91.06,Houston,XS,Grey,Winter,4.6,No,Free Shipping,None,No,22,Debit Card,Monthly
CUST0970,57,Male,Sweater,Clothing,72.68,Boston,M,Pink,Fall,4.1,No,Standard,None,Yes,21,Bank Transfer,Bi-Weekly
CUST0971,38,Female,Raincoat,Outerwear,243.29,Phoenix,XS,Grey,Spring,3.6,No,Express,10%,No,7,Debit Card,Bi-Weekly
CUST0972,24,Female,Heels,Footwear,70.39,Chicago,S,Yellow,Summer,3.2,No,Next Day,None,No,25,PayPal,Weekly
CUST0973,19,Male,Windbreaker,Outerwear,103.64,Philadelphia,XL,Black,Winter,3.1,No,Standard,None,No,19,Bank Transfer,Bi-Weekly
CUST0974,20,Female,Sweater,Clothing,89.83,Boston,XL,Red,Spring,2.4,Yes,Express,40%,Yes,15,Debit Card,Quarterly
CUST0975,34,Female,Blazer,Outerwear,55.59,San Diego,XL,Purple,Winter,4.0,No,Express,None,No,22,Cash,Rarely
CUST0976,60,Male,Hoodie,Clothing,93.8,New York,XXL,Pink,Winter,2.9,Yes,Free Shipping,10%,No,12,Debit Card,Monthly
